scheduler,id,arrival,burst,start,exit,waiting,turnaround,response
MLFQ,9729,4253,25,21054,227669,223391,223416,16801
MLFQ,1980,4255,6,21058,59676,55415,55421,16803
MLFQ,3050,4258,4,21066,21070,16808,16812,16808
MLFQ,2069,4259,21,21070,197466,193186,193207,16811
MLFQ,7733,4259,79,21074,474470,470132,470211,16815
MLFQ,7996,4260,9,21082,96743,92474,92483,16822
MLFQ,2475,4260,53,21086,394761,390448,390501,16826
MLFQ,7828,4261,84,21090,482209,477864,477948,16829
MLFQ,727,4261,26,21094,227691,223404,223430,16833
MLFQ,9250,4261,35,21098,283384,279088,279123,16837
MLFQ,9646,4261,42,21102,332897,328594,328636,16841
MLFQ,9212,4262,78,21106,474476,470136,470214,16844
MLFQ,9948,4262,14,21110,132023,127747,127761,16848
MLFQ,1187,4263,6,21114,59726,55457,55463,16851
MLFQ,7153,4264,7,21122,59733,55462,55469,16858
MLFQ,8266,4264,71,21126,454396,450061,450132,16862
MLFQ,4722,4266,89,21130,492684,488329,488418,16864
MLFQ,5654,4267,19,21134,165642,161356,161375,16867
MLFQ,585,4268,68,21142,441944,437608,437676,16874
MLFQ,9239,4268,83,21146,482220,477869,477952,16878
MLFQ,2153,4268,30,21150,256341,252043,252073,16882
MLFQ,5312,4270,91,21154,492687,488326,488417,16884
MLFQ,5378,4270,36,21158,283424,279118,279154,16888
MLFQ,7007,4271,53,21162,394794,390470,390523,16891
MLFQ,6013,4272,15,21170,132074,127787,127802,16898
MLFQ,6617,4273,61,21174,427810,423476,423537,16901
MLFQ,6092,4275,24,21178,197549,193250,193274,16903
MLFQ,3519,4276,61,21186,427813,423476,423537,16910
MLFQ,9999,4276,72,21190,454412,450064,450136,16914
MLFQ,7852,4277,10,21194,96845,92558,92568,16917
MLFQ,6345,4277,80,21198,474496,470139,470219,16921
MLFQ,1311,4278,69,21202,454417,450070,450139,16924
MLFQ,4904,4282,46,21210,355287,350959,351005,16928
MLFQ,209,4282,12,21214,96865,92571,92583,16932
MLFQ,2430,4283,12,21218,96869,92574,92586,16935
MLFQ,5778,4284,9,21226,96874,92581,92590,16942
MLFQ,6820,4284,20,21230,165714,161410,161430,16946
MLFQ,9081,4284,9,21234,96879,92586,92595,16950
MLFQ,2238,4285,50,21238,375932,371597,371647,16953
MLFQ,1445,4286,54,21242,394824,390484,390538,16956
MLFQ,8744,4287,57,21246,412106,407762,407819,16959
MLFQ,4586,4287,51,21250,375943,371605,371656,16963
MLFQ,3602,4287,16,21254,132134,127831,127847,16967
MLFQ,8218,4287,8,21258,59869,55574,55582,16971
MLFQ,872,4289,88,21266,488323,483946,484034,16977
MLFQ,4078,4290,54,21270,394834,390490,390544,16980
MLFQ,4849,4290,53,21274,394835,390492,390545,16984
MLFQ,9778,4292,88,21282,488327,483947,484035,16990
MLFQ,1757,4293,36,21286,283500,279171,279207,16993
MLFQ,66,4297,18,21294,165763,161448,161466,16997
MLFQ,8820,4298,83,21298,482239,477858,477941,17000
MLFQ,4584,4298,21,21302,197626,193307,193328,17004
MLFQ,8070,4298,2,21306,21308,17008,17010,17008
MLFQ,9278,4299,24,21308,197630,193307,193331,17009
MLFQ,8674,4299,52,21312,375970,371619,371671,17013
MLFQ,8871,4300,99,21320,496797,492398,492497,17020
MLFQ,748,4300,57,21324,412127,407770,407827,17024
MLFQ,8854,4302,58,21328,412129,407769,407827,17026
MLFQ,6813,4305,13,21336,132207,127889,127902,17031
MLFQ,5107,4306,9,21340,96976,92661,92670,17034
MLFQ,3530,4307,27,21344,227849,223515,223542,17037
MLFQ,6353,4310,1,21352,21353,17042,17043,17042
MLFQ,6884,4311,3,21353,21356,17042,17045,17042
MLFQ,8077,4311,93,21356,495454,491050,491143,17045
MLFQ,1435,4311,58,21360,412139,407770,407828,17049
MLFQ,9042,4311,8,21364,59969,55650,55658,17053
MLFQ,572,4312,25,21372,227862,223525,223550,17060
MLFQ,5592,4312,25,21376,227863,223526,223551,17064
MLFQ,6298,4314,10,21380,97006,92682,92692,17066
MLFQ,3499,4316,43,21388,333039,328680,328723,17072
MLFQ,7415,4317,50,21392,376000,371633,371683,17075
MLFQ,2878,4318,16,21396,132245,127911,127927,17078
MLFQ,4864,4319,78,21400,474526,470129,470207,17081
MLFQ,8261,4320,46,21404,355373,351007,351053,17084
MLFQ,9573,4320,67,21408,442003,437616,437683,17088
MLFQ,8880,4321,17,21412,165844,161506,161523,17091
MLFQ,5925,4321,70,21416,454455,450064,450134,17095
MLFQ,5327,4321,15,21420,132268,127932,127947,17099
MLFQ,4477,4322,93,21428,495455,491040,491133,17106
MLFQ,8436,4323,93,21432,495456,491040,491133,17109
MLFQ,860,4324,98,21436,496799,492377,492475,17112
MLFQ,7282,4326,7,21444,60046,55713,55720,17118
MLFQ,7759,4326,64,21448,427889,423499,423563,17122
MLFQ,5603,4327,42,21452,333081,328712,328754,17125
MLFQ,2281,4330,67,21460,442026,437629,437696,17130
MLFQ,547,4330,69,21464,454472,450073,450142,17134
MLFQ,9684,4330,40,21468,309083,304713,304753,17138
MLFQ,8254,4331,78,21472,474544,470135,470213,17141
MLFQ,4275,4331,30,21476,256531,252170,252200,17145
MLFQ,8949,4332,87,21480,488351,483932,484019,17148
MLFQ,6503,4332,33,21484,283609,279244,279277,17152
MLFQ,4077,4334,62,21492,427907,423511,423573,17158
MLFQ,7761,4335,58,21496,412193,407800,407858,17161
MLFQ,5453,4340,66,21501,442040,437634,437700,17161
MLFQ,2948,4340,19,21505,165923,161564,161583,17165
MLFQ,1325,4346,97,21517,496800,492357,492454,17171
MLFQ,8688,4348,50,21521,376070,371672,371722,17173
MLFQ,9925,4349,35,21525,283636,279252,279287,17176
MLFQ,2096,4349,48,21529,355445,351048,351096,17180
MLFQ,9742,4350,15,21537,132375,128010,128025,17187
MLFQ,7129,4350,69,21541,454489,450070,450139,17191
MLFQ,6663,4354,36,21549,283654,279264,279300,17195
MLFQ,6705,4354,41,21553,333134,328739,328780,17199
MLFQ,9411,4354,39,21557,309134,304741,304780,17203
MLFQ,9541,4355,9,21561,97171,92807,92816,17206
MLFQ,1712,4356,5,21565,60161,55800,55805,17209
MLFQ,3590,4357,94,21569,495466,491015,491109,17212
MLFQ,7923,4357,29,21573,256603,252217,252246,17216
MLFQ,1957,4358,60,21581,412221,407803,407863,17223
MLFQ,521,4360,7,21585,60180,55813,55820,17225
MLFQ,1336,4361,84,21589,482280,477835,477919,17228
MLFQ,5129,4362,77,21597,474569,470130,470207,17235
MLFQ,7291,4362,94,21601,495468,491012,491106,17239
MLFQ,704,4363,19,21605,166003,161621,161640,17242
MLFQ,2590,4364,64,21609,427951,423523,423587,17245
MLFQ,8631,4365,32,21613,256635,252238,252270,17248
MLFQ,8561,4366,58,21621,412243,407819,407877,17255
MLFQ,6836,4366,83,21625,482291,477842,477925,17259
MLFQ,5829,4368,91,21629,492722,488263,488354,17261
MLFQ,9271,4368,90,21633,492724,488266,488356,17265
MLFQ,6011,4368,1,21637,21638,17269,17270,17269
MLFQ,3466,4369,82,21638,482301,477850,477932,17269
MLFQ,3804,4370,35,21646,283717,279312,279347,17276
MLFQ,9220,4370,68,21650,442094,437656,437724,17280
MLFQ,6499,4372,69,21654,454526,450085,450154,17282
MLFQ,9810,4374,60,21662,412275,407841,407901,17288
MLFQ,7139,4376,29,21666,256679,252274,252303,17290
MLFQ,2776,4378,41,21674,333203,328784,328825,17296
MLFQ,6525,4378,32,21678,256687,252277,252309,17300
MLFQ,7270,4378,51,21682,376149,371720,371771,17304
MLFQ,6318,4379,60,21686,412279,407840,407900,17307
MLFQ,1058,4380,41,21690,333212,328791,328832,17310
MLFQ,468,4380,40,21694,309222,304802,304842,17314
MLFQ,7585,4381,46,21698,355531,351104,351150,17317
MLFQ,8813,4382,60,21706,412283,407841,407901,17324
MLFQ,4174,4383,36,21710,283765,279346,279382,17327
MLFQ,3906,4384,8,21714,60308,55916,55924,17330
MLFQ,5194,4386,23,21722,197957,193548,193571,17336
MLFQ,1349,4388,26,21726,228134,223720,223746,17338
MLFQ,198,4389,13,21730,132548,128146,128159,17341
MLFQ,8689,4390,60,21738,412291,407841,407901,17348
MLFQ,3945,4390,26,21742,228144,223728,223754,17352
MLFQ,8396,4392,76,21746,465379,460911,460987,17354
MLFQ,9768,4394,16,21754,132572,128162,128178,17360
MLFQ,8694,4394,15,21758,132575,128166,128181,17364
MLFQ,3747,4396,45,21762,355550,351109,351154,17366
MLFQ,5208,4399,16,21770,132587,128172,128188,17371
MLFQ,1862,4399,60,21774,412303,407844,407904,17375
MLFQ,6346,4402,25,21782,228165,223738,223763,17380
MLFQ,6977,4402,26,21786,228167,223739,223765,17384
MLFQ,3317,4402,51,21790,376180,371727,371778,17388
MLFQ,9832,4403,8,21794,60388,55977,55985,17391
MLFQ,4357,4405,81,21798,482310,477824,477905,17393
MLFQ,2042,4406,47,21806,355573,351120,351167,17400
MLFQ,3648,4408,68,21810,442122,437646,437714,17402
MLFQ,9937,4408,8,21814,60408,55992,56000,17406
MLFQ,8109,4409,34,21818,283815,279372,279406,17409
MLFQ,9588,4412,97,21826,496801,492292,492389,17414
MLFQ,163,4413,63,21830,428006,423530,423593,17417
MLFQ,9894,4414,46,21838,355591,351131,351177,17424
MLFQ,7462,4415,3,21842,21845,17427,17430,17427
MLFQ,8084,4416,58,21845,412325,407851,407909,17429
MLFQ,7920,4418,99,21853,496804,492287,492386,17435
MLFQ,9955,4419,57,21857,412330,407854,407911,17438
MLFQ,7634,4419,92,21861,492743,488232,488324,17442
MLFQ,6639,4421,89,21865,492744,488234,488323,17444
MLFQ,1072,4422,37,21870,309317,304858,304895,17448
MLFQ,3455,4422,24,21874,198073,193627,193651,17452
MLFQ,7144,4423,69,21878,454563,450071,450140,17455
MLFQ,3245,4424,97,21882,496805,492284,492381,17458
MLFQ,1130,4425,56,21886,395094,390613,390669,17461
MLFQ,3320,4426,13,21894,132689,128250,128263,17468
MLFQ,3796,4426,52,21898,376244,371766,371818,17472
MLFQ,8,4426,55,21902,395101,390620,390675,17476
MLFQ,4996,4427,18,21906,166254,161809,161827,17479
MLFQ,6432,4428,48,21910,355639,351163,351211,17482
MLFQ,9115,4428,60,21914,412354,407866,407926,17486
MLFQ,1284,4430,51,21922,376259,371778,371829,17492
MLFQ,1871,4431,48,21926,355655,351176,351224,17495
MLFQ,8969,4431,30,21930,256857,252396,252426,17499
MLFQ,2363,4431,90,21934,492750,488229,488319,17503
MLFQ,790,4432,26,21938,228289,223831,223857,17506
MLFQ,6803,4433,84,21942,482345,477828,477912,17509
MLFQ,264,4433,42,21946,333358,328883,328925,17513
MLFQ,3975,4434,23,21952,198140,193683,193706,17518
MLFQ,1341,4435,98,21956,496807,492274,492372,17521
MLFQ,5718,4435,63,21960,428049,423551,423614,17525
MLFQ,2046,4437,10,21964,97541,93094,93104,17527
MLFQ,7955,4439,13,21972,132758,128306,128319,17533
MLFQ,7408,4439,24,21976,198156,193693,193717,17537
MLFQ,4579,4440,44,21980,333370,328886,328930,17540
MLFQ,1802,4440,70,21984,454586,450076,450146,17544
MLFQ,5162,4443,45,21992,355680,351192,351237,17549
MLFQ,2010,4443,33,21996,283944,279468,279501,17553
MLFQ,3440,4444,85,22000,488408,483879,483964,17556
MLFQ,1892,4445,90,22004,492756,488221,488311,17559
MLFQ,1005,4451,20,22016,166354,161883,161903,17565
MLFQ,6310,4452,70,22020,454604,450082,450152,17568
MLFQ,437,4452,44,22024,333406,328910,328954,17572
MLFQ,6852,4453,15,22028,132813,128345,128360,17575
MLFQ,3697,4456,27,22036,228360,223877,223904,17580
MLFQ,2942,4458,84,22044,482365,477823,477907,17586
MLFQ,3829,4458,54,22048,395155,390643,390697,17590
MLFQ,7788,4458,26,22052,228374,223890,223916,17594
MLFQ,8735,4460,89,22056,492757,488208,488297,17596
MLFQ,4126,4460,59,22060,412409,407890,407949,17600
MLFQ,391,4465,35,22068,283991,279491,279526,17603
MLFQ,7521,4466,75,22076,465450,460909,460984,17610
MLFQ,6880,4468,96,22080,495491,490927,491023,17612
MLFQ,631,4468,4,22084,22088,17616,17620,17616
MLFQ,1784,4470,63,22092,428096,423563,423626,17622
MLFQ,5552,4471,63,22096,428099,423565,423628,17625
MLFQ,4831,4471,62,22100,428101,423568,423630,17629
MLFQ,1556,4473,60,22104,412437,407904,407964,17631
MLFQ,7272,4474,72,22112,454628,450082,450154,17638
MLFQ,5521,4476,92,22116,492766,488198,488290,17640
MLFQ,8408,4477,82,22120,482383,477824,477906,17643
MLFQ,8747,4477,28,22124,228430,223925,223953,17647
MLFQ,4150,4478,69,22132,454637,450090,450159,17654
MLFQ,4392,4478,15,22136,132908,128415,128430,17658
MLFQ,5588,4479,23,22140,198295,193793,193816,17661
MLFQ,8182,4480,91,22144,492769,488198,488289,17664
MLFQ,2137,4481,82,22148,482389,477826,477908,17667
MLFQ,4380,4482,58,22156,412467,407927,407985,17674
MLFQ,5692,4482,74,22160,465476,460920,460994,17678
MLFQ,9088,4482,26,22164,228460,223952,223978,17682
MLFQ,9083,4483,78,22168,474691,470130,470208,17685
MLFQ,4662,4485,85,22172,488433,483863,483948,17687
MLFQ,4469,4485,37,22176,309514,304992,305029,17691
MLFQ,5717,4487,94,22184,495493,490912,491006,17697
MLFQ,120,4488,4,22188,22192,17700,17704,17700
MLFQ,8860,4490,15,22196,132963,128458,128473,17706
MLFQ,7842,4491,6,22200,60774,56277,56283,17709
MLFQ,8413,4491,41,22204,333511,328979,329020,17713
MLFQ,530,4491,93,22208,495494,490910,491003,17717
MLFQ,7530,4491,4,22212,22216,17721,17725,17721
MLFQ,1146,4491,55,22216,395254,390708,390763,17725
MLFQ,2812,4492,39,22220,309541,305010,305049,17728
MLFQ,7107,4492,88,22224,488445,483865,483953,17732
MLFQ,514,4492,27,22228,228507,223988,224015,17736
MLFQ,3279,4493,77,22232,474708,470138,470215,17739
MLFQ,5831,4493,63,22236,428168,423612,423675,17743
MLFQ,2707,4493,58,22240,412509,407958,408016,17747
MLFQ,270,4493,75,22244,465505,460937,461012,17751
MLFQ,3035,4494,86,22252,488447,483867,483953,17758
MLFQ,1355,4494,50,22256,376438,371894,371944,17762
MLFQ,358,4495,51,22260,376441,371895,371946,17765
MLFQ,277,4496,45,22264,355847,351306,351351,17768
MLFQ,1298,4497,58,22268,412519,407964,408022,17771
MLFQ,6225,4497,13,22272,133028,128518,128531,17775
MLFQ,7618,4498,88,22280,488451,483865,483953,17782
MLFQ,249,4499,24,22284,198415,193892,193916,17785
MLFQ,4101,4500,35,22288,284150,279615,279650,17788
MLFQ,4627,4500,49,22292,376450,371901,371950,17792
MLFQ,6115,4500,36,22296,284158,279622,279658,17796
MLFQ,9199,4503,50,22304,376452,371899,371949,17801
MLFQ,3921,4507,55,22312,395290,390728,390783,17805
MLFQ,6877,4507,52,22316,376460,371901,371953,17809
MLFQ,8740,4507,10,22320,97875,93358,93368,17813
MLFQ,8042,4508,98,22324,496809,492203,492301,17816
MLFQ,9829,4511,3,22332,22335,17821,17824,17821
MLFQ,8587,4512,78,22335,474722,470132,470210,17823
MLFQ,4440,4512,70,22339,454701,450119,450189,17827
MLFQ,9208,4512,65,22343,442295,437718,437783,17831
MLFQ,8927,4512,69,22347,454702,450121,450190,17835
MLFQ,8914,4515,2,22355,22357,17840,17842,17840
MLFQ,5206,4516,87,22357,488458,483855,483942,17841
MLFQ,6290,4516,31,22361,257175,252628,252659,17845
MLFQ,6118,4517,96,22365,495502,490889,490985,17848
MLFQ,2125,4517,73,22369,465530,460940,461013,17852
MLFQ,8280,4521,67,22377,442318,437730,437797,17856
MLFQ,5953,4522,98,22385,496811,492191,492289,17863
MLFQ,9402,4522,25,22389,228644,224097,224122,17867
MLFQ,3200,4523,47,22393,355930,351360,351407,17870
MLFQ,4641,4524,96,22397,495510,490890,490986,17873
MLFQ,4696,4524,37,22401,309674,305113,305150,17877
MLFQ,5286,4524,81,22405,482434,477829,477910,17881
MLFQ,1082,4524,46,22409,355940,351370,351416,17885
MLFQ,6369,4524,55,22413,395357,390778,390833,17889
MLFQ,8909,4529,88,22421,488474,483857,483945,17892
MLFQ,4197,4529,18,22425,166705,162158,162176,17896
MLFQ,8920,4529,65,22429,442339,437745,437810,17900
MLFQ,717,4530,57,22437,412597,408010,408067,17907
MLFQ,5446,4530,14,22441,133182,128638,128652,17911
MLFQ,6223,4530,61,22445,428249,423658,423719,17915
MLFQ,2217,4531,66,22449,442345,437748,437814,17918
MLFQ,7430,4532,25,22453,228693,224136,224161,17921
MLFQ,6971,4534,24,22461,198571,194013,194037,17927
MLFQ,5398,4534,40,22465,309718,305144,305184,17931
MLFQ,5002,4535,88,22469,488480,483857,483945,17934
MLFQ,9233,4535,36,22473,284295,279724,279760,17938
MLFQ,8878,4537,5,22477,61036,56494,56499,17940
MLFQ,8706,4537,69,22481,454751,450145,450214,17944
MLFQ,4591,4538,6,22489,61046,56502,56508,17951
MLFQ,7905,4538,15,22493,133221,128668,128683,17955
MLFQ,3557,4538,72,22497,454755,450145,450217,17959
MLFQ,5417,4539,95,22501,495513,490879,490974,17962
MLFQ,8277,4541,82,22505,482452,477829,477911,17964
MLFQ,7188,4541,34,22509,284313,279738,279772,17968
MLFQ,9967,4541,84,22513,482456,477831,477915,17972
MLFQ,7946,4542,77,22521,474776,470157,470234,17979
MLFQ,8069,4543,50,22525,376590,371997,372047,17982
MLFQ,1469,4543,70,22529,454777,450164,450234,17986
MLFQ,696,4544,20,22533,166793,162229,162249,17989
MLFQ,3902,4545,81,22537,482461,477835,477916,17992
MLFQ,1122,4547,79,22545,474783,470157,470236,17998
MLFQ,241,4548,55,22549,395432,390829,390884,18001
MLFQ,9984,4549,64,22553,428305,423692,423756,18004
MLFQ,7201,4550,71,22561,454788,450167,450238,18011
MLFQ,6854,4551,78,22565,474785,470156,470234,18014
MLFQ,4740,4552,40,22569,309786,305194,305234,18017
MLFQ,3318,4552,44,22573,333758,329162,329206,18021
MLFQ,6164,4555,53,22581,395449,390841,390894,18026
MLFQ,1714,4555,64,22585,428321,423702,423766,18030
MLFQ,279,4555,80,22589,474793,470158,470238,18034
MLFQ,19,4555,26,22593,228803,224222,224248,18038
MLFQ,3493,4557,74,22597,465605,460974,461048,18040
MLFQ,2285,4558,77,22605,474794,470159,470236,18047
MLFQ,3655,4559,3,22609,22612,18050,18053,18050
MLFQ,8630,4559,49,22612,376643,372035,372084,18053
MLFQ,9137,4562,45,22620,356065,351458,351503,18058
MLFQ,4966,4563,38,22624,309827,305226,305264,18061
MLFQ,5791,4565,64,22628,428337,423708,423772,18063
MLFQ,6775,4566,54,22636,395475,390855,390909,18070
MLFQ,8144,4566,69,22640,454813,450178,450247,18074
MLFQ,4871,4566,49,22644,376660,372045,372094,18078
MLFQ,1145,4566,21,22648,198728,194141,194162,18082
MLFQ,6394,4567,95,22652,495519,490857,490952,18085
MLFQ,4511,4567,14,22656,133375,128794,128808,18089
MLFQ,5770,4567,58,22660,412703,408078,408136,18093
MLFQ,8953,4568,66,22664,442431,437797,437863,18096
MLFQ,7076,4569,61,22668,428354,423724,423785,18099
MLFQ,1490,4569,94,22672,495521,490858,490952,18103
MLFQ,3503,4570,45,22680,356106,351491,351536,18110
MLFQ,5041,4571,78,22684,474808,470159,470237,18113
MLFQ,6412,4573,64,22688,428366,423729,423793,18115
MLFQ,6097,4575,33,22696,284466,279858,279891,18121
MLFQ,5500,4576,97,22700,496812,492139,492236,18124
MLFQ,2028,4576,72,22704,454837,450189,450261,18128
MLFQ,9421,4576,31,22708,257451,252844,252875,18132
MLFQ,2745,4577,78,22712,474818,470163,470241,18135
MLFQ,9651,4578,73,22720,465642,460991,461064,18142
MLFQ,2640,4578,77,22724,474822,470167,470244,18146
MLFQ,3313,4579,61,22728,428395,423755,423816,18149
MLFQ,7597,4581,21,22732,198805,194203,194224,18151
MLFQ,6038,4582,74,22740,465648,460992,461066,18158
MLFQ,2257,4583,21,22744,198814,194210,194231,18161
MLFQ,9323,4584,65,22748,442472,437823,437888,18164
MLFQ,7915,4584,98,22752,496814,492132,492230,18168
MLFQ,1763,4585,72,22756,454865,450208,450280,18171
MLFQ,4810,4586,36,22764,284522,279900,279936,18178
MLFQ,9825,4587,56,22768,395563,390920,390976,18181
MLFQ,5572,4588,45,22772,356171,351538,351583,18184
MLFQ,4260,4589,14,22776,133493,128890,128904,18187
MLFQ,4639,4591,19,22784,167028,162418,162437,18193
MLFQ,3547,4591,77,22788,474827,470159,470236,18197
MLFQ,2157,4592,97,22792,496815,492126,492223,18200
MLFQ,5940,4593,28,22796,228975,224354,224382,18203
MLFQ,8884,4593,84,22800,482497,477820,477904,18207
MLFQ,4132,4594,21,22808,198867,194252,194273,18214
MLFQ,3654,4595,99,22812,496818,492124,492223,18217
MLFQ,2682,4596,28,22816,228991,224367,224395,18220
MLFQ,6869,4597,19,22820,167063,162447,162466,18223
MLFQ,7837,4598,6,22828,61380,56776,56782,18230
MLFQ,6630,4598,97,22832,496819,492124,492221,18234
MLFQ,1703,4599,59,22836,412806,408148,408207,18237
MLFQ,7263,4601,74,22840,465678,461003,461077,18239
MLFQ,5489,4603,22,22848,198897,194272,194294,18245
MLFQ,5054,4603,85,22852,488524,483836,483921,18249
MLFQ,7526,4607,15,22860,133572,128950,128965,18253
MLFQ,7902,4607,38,22864,309999,305354,305392,18257
MLFQ,9076,4608,21,22868,198910,194281,194302,18260
MLFQ,447,4611,7,22876,61427,56809,56816,18265
MLFQ,6138,4611,84,22880,482520,477825,477909,18269
MLFQ,8857,4611,59,22884,412825,408155,408214,18273
MLFQ,974,4612,29,22888,257572,252931,252960,18276
MLFQ,1792,4612,91,22892,492832,488129,488220,18280
MLFQ,7846,4613,16,22896,133600,128971,128987,18283
MLFQ,7063,4615,14,22904,133606,128977,128991,18289
MLFQ,2828,4615,42,22908,333972,329315,329357,18293
MLFQ,1917,4616,3,22912,22915,18296,18299,18296
MLFQ,5547,4616,82,22915,482526,477828,477910,18299
MLFQ,8617,4616,47,22919,356243,351580,351627,18303
MLFQ,7161,4619,29,22927,257597,252949,252978,18308
MLFQ,6239,4620,44,22931,333988,329324,329368,18311
MLFQ,4394,4620,83,22935,482529,477826,477909,18315
MLFQ,801,4621,74,22939,465709,461014,461088,18318
MLFQ,4669,4621,55,22943,395642,390966,391021,18322
MLFQ,5495,4623,13,22951,133647,129011,129024,18328
MLFQ,2501,4624,14,22955,133649,129011,129025,18331
MLFQ,4636,4624,43,22959,334003,329336,329379,18335
MLFQ,6002,4626,66,22967,442551,437859,437925,18341
MLFQ,4206,4627,3,22971,22974,18344,18347,18344
MLFQ,2658,4628,13,22974,133658,129017,129030,18346
MLFQ,5809,4631,44,22982,334013,329338,329382,18351
MLFQ,6914,4631,22,22986,198988,194335,194357,18355
MLFQ,826,4632,44,22990,334017,329341,329385,18358
MLFQ,6046,4633,73,22994,465710,461004,461077,18361
MLFQ,5155,4633,4,22998,23002,18365,18369,18365
MLFQ,9471,4635,87,23006,488531,483809,483896,18371
MLFQ,7477,4636,3,23010,23013,18374,18377,18374
MLFQ,140,4636,87,23013,488534,483811,483898,18377
MLFQ,3982,4637,11,23017,98520,93872,93883,18380
MLFQ,731,4637,93,23021,495542,490812,490905,18384
MLFQ,9372,4637,99,23025,496822,492086,492185,18388
MLFQ,8488,4640,21,23033,199021,194360,194381,18393
MLFQ,298,4642,41,23041,334046,329363,329404,18399
MLFQ,8692,4644,16,23045,133718,129058,129074,18401
MLFQ,1658,4644,3,23049,23052,18405,18408,18405
MLFQ,5715,4645,99,23052,496825,492081,492180,18407
MLFQ,2666,4646,61,23060,428516,423809,423870,18414
MLFQ,4621,4647,92,23064,492848,488109,488201,18417
MLFQ,7919,4647,3,23068,23071,18421,18424,18421
MLFQ,2806,4648,31,23071,257686,253007,253038,18423
MLFQ,9344,4648,56,23075,395686,390982,391038,18427
MLFQ,1698,4648,27,23079,229162,224487,224514,18431
MLFQ,2794,4650,74,23087,465744,461020,461094,18437
MLFQ,5026,4651,70,23091,454972,450251,450321,18440
MLFQ,7124,4651,95,23095,495553,490807,490902,18444
MLFQ,2937,4652,79,23099,474914,470183,470262,18447
MLFQ,7067,4652,31,23103,257713,253030,253061,18451
MLFQ,5996,4654,16,23111,133778,129108,129124,18457
MLFQ,4930,4654,84,23115,482566,477828,477912,18461
MLFQ,2556,4654,27,23119,229197,224516,224543,18465
MLFQ,7509,4655,77,23123,474919,470187,470264,18468
MLFQ,7692,4656,40,23127,310147,305451,305491,18471
MLFQ,9692,4656,41,23131,334091,329394,329435,18475
MLFQ,5688,4657,58,23135,412919,408204,408262,18478
MLFQ,33,4658,64,23143,428552,423830,423894,18485
MLFQ,5392,4658,45,23147,356348,351645,351690,18489
MLFQ,2858,4658,81,23151,482567,477828,477909,18493
MLFQ,9134,4659,62,23155,428558,423837,423899,18496
MLFQ,5631,4661,71,23159,454995,450263,450334,18498
MLFQ,1028,4662,39,23167,310186,305485,305524,18505
MLFQ,7758,4662,58,23171,412943,408223,408281,18509
MLFQ,8252,4663,83,23175,482570,477824,477907,18512
MLFQ,8375,4663,86,23179,488556,483807,483893,18516
MLFQ,2514,4666,32,23187,257783,253085,253117,18521
MLFQ,4585,4668,76,23191,465778,461034,461110,18523
MLFQ,2876,4669,72,23195,455015,450274,450346,18526
MLFQ,4672,4670,42,23203,334145,329433,329475,18533
MLFQ,943,4670,22,23207,199174,194482,194504,18537
MLFQ,8645,4670,89,23211,492853,488094,488183,18541
MLFQ,4824,4670,27,23215,229280,224583,224610,18545
MLFQ,9881,4673,9,23219,98713,94031,94040,18546
MLFQ,4981,4673,12,23223,98717,94032,94044,18550
MLFQ,716,4673,92,23227,492857,488092,488184,18554
MLFQ,7071,4674,29,23235,257808,253105,253134,18561
MLFQ,1396,4675,99,23239,496828,492054,492153,18564
MLFQ,4895,4675,64,23243,428602,423863,423927,18568
MLFQ,7079,4675,4,23247,23251,18572,18576,18572
MLFQ,5266,4675,57,23251,412980,408248,408305,18576
MLFQ,5227,4677,34,23255,284826,280115,280149,18578
MLFQ,9996,4677,27,23259,229311,224607,224634,18582
MLFQ,8264,4677,83,23263,482593,477833,477916,18586
MLFQ,4038,4678,48,23271,356416,351690,351738,18593
MLFQ,4973,4683,50,23279,376981,372248,372298,18596
MLFQ,5379,4683,28,23283,229335,224624,224652,18600
MLFQ,9131,4684,20,23287,167447,162743,162763,18603
MLFQ,4822,4686,44,23295,334195,329465,329509,18609
MLFQ,6594,4689,36,23299,284858,280133,280169,18610
MLFQ,7952,4690,14,23307,133960,129256,129270,18617
MLFQ,3653,4690,82,23311,482599,477827,477909,18621
MLFQ,9954,4692,14,23315,133966,129260,129274,18623
MLFQ,9100,4695,23,23323,199265,194547,194570,18628
MLFQ,2796,4697,59,23327,413000,408244,408303,18630
MLFQ,6883,4698,14,23335,133984,129272,129286,18637
MLFQ,3043,4699,64,23339,428619,423856,423920,18640
MLFQ,7386,4700,19,23343,167490,162771,162790,18643
MLFQ,8516,4701,78,23347,474961,470182,470260,18646
MLFQ,1678,4703,28,23355,229383,224652,224680,18652
MLFQ,5867,4703,86,23359,488578,483789,483875,18656
MLFQ,5958,4704,64,23363,428635,423867,423931,18659
MLFQ,6876,4709,96,23371,495562,490757,490853,18662
MLFQ,7225,4710,36,23379,284910,280164,280200,18669
MLFQ,9009,4711,51,23383,377032,372270,372321,18672
MLFQ,6306,4711,38,23387,310316,305567,305605,18676
MLFQ,7831,4712,89,23391,492872,488071,488160,18679
MLFQ,5544,4712,19,23395,167537,162806,162825,18683
MLFQ,4894,4713,61,23399,428648,423874,423935,18686
MLFQ,2437,4713,19,23403,167544,162812,162831,18690
MLFQ,4853,4713,82,23407,482617,477822,477904,18694
MLFQ,9379,4717,88,23415,488590,483785,483873,18698
